"uniqway","year","islet","waypoint","trial_time","poll_species","plant_species","interaction","intyesno","perimeter","area","log_area","alpha"
"SAN-SCA-3-2017",2017,"Sand","SAN-SCA-3",10:40:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,1771,80056,11.2904816687703,"N"
"DUD-SCA-2-2017",2017,"Dudley","DUD-SCA-2",14:30:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,445,10249,9.23493541883156,"K"
"FER-HEL-2-2017",2017,"Fern","FER-HEL-2",12:05:00,"Chrysosoma sp","Heliotropium foertherianum","Chrysosoma sp-Heliotropium foertherianum",1,266,4862,8.48920515487607,"G"
"FER-HEL-2-2017",2017,"Fern","FER-HEL-2",12:05:00,"Chrysosoma sp","Heliotropium foertherianum","Chrysosoma sp-Heliotropium foertherianum",1,266,4862,8.48920515487607,"G"
"COO-COC-2-2017",2017,"Cooper","COO-COC-2",14:30:00,"Chrysosoma sp","Cocos nucifera","Chrysosoma sp-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"WHI-COC-3-2017",2017,"Whippoorwill","WHI-COC-3",15:11:00,"Chrysosoma sp","Cocos nucifera","Chrysosoma sp-Cocos nucifera",1,1019,16787,9.72836005632241,"L"
"COO-SCA-4-2017",2017,"Cooper","COO-SCA-4",15:10:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,11918,1116182,13.9254244910642,"T"
"COO-COC-2-2017",2017,"Cooper","COO-COC-2",14:30:00,"Chrysosoma sp","Cocos nucifera","Chrysosoma sp-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"EAS-COC-4-2017",2017,"Eastern","EAS-COC-4",14:57:00,"Chrysosoma sp","Cocos nucifera","Chrysosoma sp-Cocos nucifera",1,4756,132576,11.7949113448771,"Q"
"LES-SCA-4-2017",2017,"Leslie","LES-SCA-4",11:40:00,"Chrysosoma sp","Scaevola taccada","Chrysosoma sp-Scaevola taccada",1,452,7978,8.98444303246535,"I"
"COO-COC-1-2017",2017,"Cooper","COO-COC-1",12:20:00,"Curculionidae sp","Cocos nucifera","Curculionidae sp-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"COO-COC-1-2017",2017,"Cooper","COO-COC-1",12:35:00,"Curculionidae sp","Cocos nucifera","Curculionidae sp-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"COO-COC-1-2017",2017,"Cooper","COO-COC-1",12:35:00,"Curculionidae sp","Cocos nucifera","Curculionidae sp-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"EAS-HEL-6-2017",2017,"Eastern","EAS-HEL-6",13:00:00,"Curculionidae sp","Heliotropium foertherianum","Curculionidae sp-Heliotropium foertherianum",1,4756,132576,11.7949113448771,"Q"
"EAS-HEL-5-2017",2017,"Eastern","EAS-HEL-5",10:50:00,"Dasyrhicnoessa sp","Heliotropium foertherianum","Dasyrhicnoessa sp-Heliotropium foertherianum",1,4756,132576,11.7949113448771,"Q"
"COO-HEL-4-2017",2017,"Cooper","COO-HEL-4",15:12:00,"Dasyrhicnoessa sp","Heliotropium foertherianum","Dasyrhicnoessa sp-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"PAR-COC-2-2017",2017,"Paradise","PAR-COC-2",11:30:00,"Diocalandra taitensis","Cocos nucifera","Diocalandra taitensis-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-COC-2-2017",2017,"Paradise","PAR-COC-2",11:30:00,"Diocalandra taitensis","Cocos nucifera","Diocalandra taitensis-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-COC-1-2017",2017,"Paradise","PAR-COC-1",11:15:00,"Diocalandra taitensis","Cocos nucifera","Diocalandra taitensis-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-COC-2-2017",2017,"Paradise","PAR-COC-2",11:30:00,"Diocalandra taitensis","Cocos nucifera","Diocalandra taitensis-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-HEL-1-2017",2017,"Paradise","PAR-HEL-1",11:00:00,"Discocerina sp","Heliotropium foertherianum","Discocerina sp-Heliotropium foertherianum",1,2534,80413,11.2949311336387,"O"
"WHI-HEL-1-2017",2017,"Whippoorwill","WHI-HEL-1",13:20:00,"Discocerina sp","Heliotropium foertherianum","Discocerina sp-Heliotropium foertherianum",1,1019,16787,9.72836005632241,"L"
"EAS-HEL-5-2017",2017,"Eastern","EAS-HEL-5",10:50:00,"Discocerina sp","Heliotropium foertherianum","Discocerina sp-Heliotropium foertherianum",1,4756,132576,11.7949113448771,"Q"
"POR-COC-3-2017",2017,"Portsmouth","POR-COC-3",14:08:00,"Eobia bicolor","Cocos nucifera","Eobia bicolor-Cocos nucifera",1,277,3306,8.10349427838097,"D"
"EAS-COC-4-2017",2017,"Eastern","EAS-COC-4",14:57:00,"Eobia bicolor","Cocos nucifera","Eobia bicolor-Cocos nucifera",1,4756,132576,11.7949113448771,"Q"
"POR-COC-3-2017",2017,"Portsmouth","POR-COC-3",14:08:00,"Eobia bicolor","Cocos nucifera","Eobia bicolor-Cocos nucifera",1,277,3306,8.10349427838097,"D"
"SAN-COC-3-2017",2017,"Sand","SAN-COC-3",15:40:00,"Eobia bicolor","Cocos nucifera","Eobia bicolor-Cocos nucifera",1,1771,80056,11.2904816687703,"N"
"POR-COC-3-2017",2017,"Portsmouth","POR-COC-3",14:08:00,"Eobia bicolor","Cocos nucifera","Eobia bicolor-Cocos nucifera",1,277,3306,8.10349427838097,"D"
"EAS-COC-4-2017",2017,"Eastern","EAS-COC-4",14:57:00,"Eobia bicolor","Cocos nucifera","Eobia bicolor-Cocos nucifera",1,4756,132576,11.7949113448771,"Q"
"POR-COC-3-2017",2017,"Portsmouth","POR-COC-3",14:08:00,"Eobia bicolor","Cocos nucifera","Eobia bicolor-Cocos nucifera",1,277,3306,8.10349427838097,"D"
"POR-COC-3-2017",2017,"Portsmouth","POR-COC-3",14:08:00,"Eobia bicolor","Cocos nucifera","Eobia bicolor-Cocos nucifera",1,277,3306,8.10349427838097,"D"
"SAN-COC-3-2017",2017,"Sand","SAN-COC-3",15:40:00,"Eobia bicolor","Cocos nucifera","Eobia bicolor-Cocos nucifera",1,1771,80056,11.2904816687703,"N"
"POR-COC-3-2017",2017,"Portsmouth","POR-COC-3",14:08:00,"Eobia bicolor","Cocos nucifera","Eobia bicolor-Cocos nucifera",1,277,3306,8.10349427838097,"D"
"COO-COR-2-2017",2017,"Cooper","COO-COR-2",14:55:00,"Halmus chalybeus","Cordia subcordata","Halmus chalybeus-Cordia subcordata",1,11918,1116182,13.9254244910642,"T"
"EAS-HEL-5-2017",2017,"Eastern","EAS-HEL-5",10:20:00,"Lamprolonchaea metatarsata","Heliotropium foertherianum","Lamprolonchaea metatarsata-Heliotropium foertherianum",1,4756,132576,11.7949113448771,"Q"
"EAS-HEL-6-2017",2017,"Eastern","EAS-HEL-6",13:10:00,"Lamprolonchaea metatarsata","Heliotropium foertherianum","Lamprolonchaea metatarsata-Heliotropium foertherianum",1,4756,132576,11.7949113448771,"Q"
"WHI-COC-3-2017",2017,"Whippoorwill","WHI-COC-3",15:16:00,"Lamprolonchaea metatarsata","Cocos nucifera","Lamprolonchaea metatarsata-Cocos nucifera",1,1019,16787,9.72836005632241,"L"
"WHI-COC-1-2017",2017,"Whippoorwill","WHI-COC-1",14:25:00,"Lamprolonchaea metatarsata","Cocos nucifera","Lamprolonchaea metatarsata-Cocos nucifera",1,1019,16787,9.72836005632241,"L"
"BUN-HEL-4-2017",2017,"Bunker","BUN-HEL-4",10:55:00,"Lamprolonchaea metatarsata","Heliotropium foertherianum","Lamprolonchaea metatarsata-Heliotropium foertherianum",1,159,1810,7.50108212425987,"A"
"WHI-COC-1-2017",2017,"Whippoorwill","WHI-COC-1",14:20:00,"Lamprolonchaea metatarsata","Cocos nucifera","Lamprolonchaea metatarsata-Cocos nucifera",1,1019,16787,9.72836005632241,"L"
"EAS-HEL-4-2017",2017,"Eastern","EAS-HEL-4",09:40:00,"Lamprolonchaea metatarsata","Heliotropium foertherianum","Lamprolonchaea metatarsata-Heliotropium foertherianum",1,4756,132576,11.7949113448771,"Q"
"LES-HEL-3-2017",2017,"Leslie","LES-HEL-3",15:00:00,"Lamprolonchaea metatarsata","Heliotropium foertherianum","Lamprolonchaea metatarsata-Heliotropium foertherianum",1,452,7978,8.98444303246535,"I"
"BUN-HEL-2-2017",2017,"Bunker","BUN-HEL-2",13:15:00,"Lucilia sericata","Heliotropium foertherianum","Lucilia sericata-Heliotropium foertherianum",1,159,1810,7.50108212425987,"A"
"BUN-HEL-2-2017",2017,"Bunker","BUN-HEL-2",13:25:00,"Lucilia sericata","Heliotropium foertherianum","Lucilia sericata-Heliotropium foertherianum",1,159,1810,7.50108212425987,"A"
"DUD-HEL-2-2017",2017,"Dudley","DUD-HEL-2",10:30:00,"Lucilia sericata","Heliotropium foertherianum","Lucilia sericata-Heliotropium foertherianum",1,445,10249,9.23493541883156,"K"
"SAN-HEL-3-2017",2017,"Sand","SAN-HEL-3",11:17:00,"Lucilia sericata","Heliotropium foertherianum","Lucilia sericata-Heliotropium foertherianum",1,1771,80056,11.2904816687703,"N"
"DUD-HEL-2-2017",2017,"Dudley","DUD-HEL-2",10:30:00,"Lucilia sericata","Heliotropium foertherianum","Lucilia sericata-Heliotropium foertherianum",1,445,10249,9.23493541883156,"K"
"DUD-HEL-2-2017",2017,"Dudley","DUD-HEL-2",10:30:00,"Lucilia sericata","Heliotropium foertherianum","Lucilia sericata-Heliotropium foertherianum",1,445,10249,9.23493541883156,"K"
"LES-HEL-3-2017",2017,"Leslie","LES-HEL-3",15:20:00,"Lucilia sericata","Heliotropium foertherianum","Lucilia sericata-Heliotropium foertherianum",1,452,7978,8.98444303246535,"I"
"DUD-HEL-2-2017",2017,"Dudley","DUD-HEL-2",10:30:00,"Lucilia sericata","Heliotropium foertherianum","Lucilia sericata-Heliotropium foertherianum",1,445,10249,9.23493541883156,"K"
"FER-HEL-2-2017",2017,"Fern","FER-HEL-2",11:45:00,"Lucilia sericata","Heliotropium foertherianum","Lucilia sericata-Heliotropium foertherianum",1,266,4862,8.48920515487607,"G"
"KAU-HEL-3-2017",2017,"Kaula","KAU-HEL-3",11:05:00,"Megachile fullawayi","Heliotropium foertherianum","Megachile fullawayi-Heliotropium foertherianum",1,7662,331810,12.7123177949221,"S"
"COO-TRI-1-2017",2017,"Cooper","COO-TRI-1",15:45:00,"Megachile fullawayi","Triumfetta procumbens","Megachile fullawayi-Triumfetta procumbens",1,11918,1116182,13.9254244910642,"T"
"KAU-HEL-3-2017",2017,"Kaula","KAU-HEL-3",11:05:00,"Megachile fullawayi","Heliotropium foertherianum","Megachile fullawayi-Heliotropium foertherianum",1,7662,331810,12.7123177949221,"S"
"WHI-SCA-1-2017",2017,"Whippoorwill","WHI-SCA-1",14:07:00,"Megachile fullawayi","Scaevola taccada","Megachile fullawayi-Scaevola taccada",1,1019,16787,9.72836005632241,"L"
"HON-SCA-1-2017",2017,"Hon","HON-SCA-1",16:40:00,"Megachile fullawayi","Scaevola taccada","Megachile fullawayi-Scaevola taccada",1,268,2936,7.98480338973441,"C"
"LOS-HEL-3-2017",2017,"Lost","LOS-HEL-3",12:40:00,"Megachile fullawayi","Heliotropium foertherianum","Megachile fullawayi-Heliotropium foertherianum",1,330,3451,8.146419323098,"F"
"HOL-HEL-3-2017",2017,"Holei","HOL-HEL-3",15:50:00,"Megachile fullawayi","Heliotropium foertherianum","Megachile fullawayi-Heliotropium foertherianum",1,4261,195746,12.1845731794169,"R"
"KAU-HEL-1-2017",2017,"Kaula","KAU-HEL-1",10:00:00,"Megachile fullawayi","Heliotropium foertherianum","Megachile fullawayi-Heliotropium foertherianum",1,7662,331810,12.7123177949221,"S"
"SAN-HEL-4-2017",2017,"Sand","SAN-HEL-4",12:00:00,"Megachile fullawayi","Heliotropium foertherianum","Megachile fullawayi-Heliotropium foertherianum",1,1771,80056,11.2904816687703,"N"
"KAU-HEL-4-2017",2017,"Kaula","KAU-HEL-4",12:20:00,"Megachile fullawayi","Heliotropium foertherianum","Megachile fullawayi-Heliotropium foertherianum",1,7662,331810,12.7123177949221,"S"
"POR-SCA-2-2017",2017,"Portsmouth","POR-SCA-2",14:20:00,"Megachile fullawayi","Scaevola taccada","Megachile fullawayi-Scaevola taccada",1,277,3306,8.10349427838097,"D"
"KAU-HEL-1-2017",2017,"Kaula","KAU-HEL-1",10:10:00,"Megachile fullawayi","Heliotropium foertherianum","Megachile fullawayi-Heliotropium foertherianum",1,7662,331810,12.7123177949221,"S"
"POR-HEL-3-2017",2017,"Portsmouth","POR-HEL-3",10:10:00,"Megachile fullawayi","Heliotropium foertherianum","Megachile fullawayi-Heliotropium foertherianum",1,277,3306,8.10349427838097,"D"
"EAS-SCA-1-2017",2017,"Eastern","EAS-SCA-1",13:00:00,"Megachile fullawayi","Scaevola taccada","Megachile fullawayi-Scaevola taccada",1,4756,132576,11.7949113448771,"Q"
"HON-SCA-2-2017",2017,"Hon","HON-SCA-2",09:50:00,"Megachile fullawayi","Scaevola taccada","Megachile fullawayi-Scaevola taccada",1,268,2936,7.98480338973441,"C"
"LES-HEL-3-2017",2017,"Leslie","LES-HEL-3",15:00:00,"Megachile fullawayi","Heliotropium foertherianum","Megachile fullawayi-Heliotropium foertherianum",1,452,7978,8.98444303246535,"I"
"LES-HEL-5-2017",2017,"Leslie","LES-HEL-5",10:57:00,"Megachile fullawayi","Heliotropium foertherianum","Megachile fullawayi-Heliotropium foertherianum",1,452,7978,8.98444303246535,"I"
"LES-HEL-1-2017",2017,"Leslie","LES-HEL-1",10:30:00,"Megachile fullawayi","Heliotropium foertherianum","Megachile fullawayi-Heliotropium foertherianum",1,452,7978,8.98444303246535,"I"
"HON-SCA-2-2017",2017,"Hon","HON-SCA-2",09:55:00,"Megachile fullawayi","Scaevola taccada","Megachile fullawayi-Scaevola taccada",1,268,2936,7.98480338973441,"C"
"POR-HEL-3-2017",2017,"Portsmouth","POR-HEL-3",10:00:00,"Megachile fullawayi","Heliotropium foertherianum","Megachile fullawayi-Heliotropium foertherianum",1,277,3306,8.10349427838097,"D"
"HON-SCA-2-2017",2017,"Hon","HON-SCA-2",09:45:00,"Megachile fullawayi","Scaevola taccada","Megachile fullawayi-Scaevola taccada",1,268,2936,7.98480338973441,"C"
"KAU-HEL-4-2017",2017,"Kaula","KAU-HEL-4",12:20:00,"Megachile fullawayi","Heliotropium foertherianum","Megachile fullawayi-Heliotropium foertherianum",1,7662,331810,12.7123177949221,"S"
"DUD-HEL-2-2017",2017,"Dudley","DUD-HEL-2",10:30:00,"Megachile fullawayi","Heliotropium foertherianum","Megachile fullawayi-Heliotropium foertherianum",1,445,10249,9.23493541883156,"K"
"POR-HEL-3-2017",2017,"Portsmouth","POR-HEL-3",10:10:00,"Megachile fullawayi","Heliotropium foertherianum","Megachile fullawayi-Heliotropium foertherianum",1,277,3306,8.10349427838097,"D"
"POR-HEL-3-2017",2017,"Portsmouth","POR-HEL-3",10:00:00,"Megachile fullawayi","Heliotropium foertherianum","Megachile fullawayi-Heliotropium foertherianum",1,277,3306,8.10349427838097,"D"
"HON-SCA-2-2017",2017,"Hon","HON-SCA-2",09:55:00,"Megachile fullawayi","Scaevola taccada","Megachile fullawayi-Scaevola taccada",1,268,2936,7.98480338973441,"C"
"KAU-HEL-4-2017",2017,"Kaula","KAU-HEL-4",12:07:00,"Megachile fullawayi","Heliotropium foertherianum","Megachile fullawayi-Heliotropium foertherianum",1,7662,331810,12.7123177949221,"S"
"SAN-HEL-3-2017",2017,"Sand","SAN-HEL-3",11:07:00,"Megachile fullawayi","Heliotropium foertherianum","Megachile fullawayi-Heliotropium foertherianum",1,1771,80056,11.2904816687703,"N"
"BUN-HEL-4-2017",2017,"Bunker","BUN-HEL-4",10:55:00,"Milichiella lacteipennis","Heliotropium foertherianum","Milichiella lacteipennis-Heliotropium foertherianum",1,159,1810,7.50108212425987,"A"
"COO-PAN-1-2017",2017,"Cooper","COO-PAN-1",10:40:00,"Milichiella lacteipennis","Pandanus fischerianus","Milichiella lacteipennis-Pandanus fischerianus",1,11918,1116182,13.9254244910642,"T"
"DUD-SCA-1-2017",2017,"Dudley","DUD-SCA-1",13:45:00,"Milichiella lacteipennis","Scaevola taccada","Milichiella lacteipennis-Scaevola taccada",1,445,10249,9.23493541883156,"K"
"KAU-HEL-6-2017",2017,"Kaula","KAU-HEL-6",10:05:00,"Neoscona theisi","Heliotropium foertherianum","Neoscona theisi-Heliotropium foertherianum",1,7662,331810,12.7123177949221,"S"
"FER-HEL-2-2017",2017,"Fern","FER-HEL-2",12:05:00,"Neoscona theisi","Heliotropium foertherianum","Neoscona theisi-Heliotropium foertherianum",1,266,4862,8.48920515487607,"G"
"WHI-HEL-4-2017",2017,"Whippoorwill","WHI-HEL-4",09:45:00,"Neoscona theisi","Heliotropium foertherianum","Neoscona theisi-Heliotropium foertherianum",1,1019,16787,9.72836005632241,"L"
"FER-HEL-2-2017",2017,"Fern","FER-HEL-2",12:00:00,"Neoscona theisi","Heliotropium foertherianum","Neoscona theisi-Heliotropium foertherianum",1,266,4862,8.48920515487607,"G"
"FER-HEL-2-2017",2017,"Fern","FER-HEL-2",12:05:00,"Neoscona theisi","Heliotropium foertherianum","Neoscona theisi-Heliotropium foertherianum",1,266,4862,8.48920515487607,"G"
"LES-HEL-1-2017",2017,"Leslie","LES-HEL-1",10:30:00,"Pachodynerus nasidens","Heliotropium foertherianum","Pachodynerus nasidens-Heliotropium foertherianum",1,452,7978,8.98444303246535,"I"
"COO-COC-1-2017",2017,"Cooper","COO-COC-1",12:50:00,"Pachodynerus nasidens","Cocos nucifera","Pachodynerus nasidens-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"HOL-HEL-3-2017",2017,"Holei","HOL-HEL-3",15:55:00,"Pachodynerus nasidens","Heliotropium foertherianum","Pachodynerus nasidens-Heliotropium foertherianum",1,4261,195746,12.1845731794169,"R"
"EAS-HEL-6-2017",2017,"Eastern","EAS-HEL-6",13:10:00,"Pachodynerus nasidens","Heliotropium foertherianum","Pachodynerus nasidens-Heliotropium foertherianum",1,4756,132576,11.7949113448771,"Q"
"BUN-HEL-2-2017",2017,"Bunker","BUN-HEL-2",13:15:00,"Pachodynerus nasidens","Heliotropium foertherianum","Pachodynerus nasidens-Heliotropium foertherianum",1,159,1810,7.50108212425987,"A"
"COO-HEL-3-2017",2017,"Cooper","COO-HEL-3",14:59:00,"Pachodynerus nasidens","Heliotropium foertherianum","Pachodynerus nasidens-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"COO-HER-1-2017",2017,"Cooper","COO-HER-1",15:15:00,"Pachodynerus nasidens","Hernandia sonora","Pachodynerus nasidens-Hernandia sonora",1,11918,1116182,13.9254244910642,"T"
"COO-HEL-4-2017",2017,"Cooper","COO-HEL-4",15:12:00,"Pachodynerus nasidens","Heliotropium foertherianum","Pachodynerus nasidens-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"KAU-HEL-2-2017",2017,"Kaula","KAU-HEL-2",10:38:00,"Pachodynerus nasidens","Heliotropium foertherianum","Pachodynerus nasidens-Heliotropium foertherianum",1,7662,331810,12.7123177949221,"S"
"FER-HEL-1-2017",2017,"Fern","FER-HEL-1",09:12:00,"Pachodynerus nasidens","Heliotropium foertherianum","Pachodynerus nasidens-Heliotropium foertherianum",1,266,4862,8.48920515487607,"G"
"FRI-HEL-1-2017",2017,"Frigate","FRI-HEL-1",14:17:00,"Pachodynerus nasidens","Heliotropium foertherianum","Pachodynerus nasidens-Heliotropium foertherianum",1,462,7199,8.8816974064693,"H"
"FER-HEL-1-2017",2017,"Fern","FER-HEL-1",09:17:00,"Pachodynerus nasidens","Heliotropium foertherianum","Pachodynerus nasidens-Heliotropium foertherianum",1,266,4862,8.48920515487607,"G"
"FER-HEL-1-2017",2017,"Fern","FER-HEL-1",09:17:00,"Pachodynerus nasidens","Heliotropium foertherianum","Pachodynerus nasidens-Heliotropium foertherianum",1,266,4862,8.48920515487607,"G"
"COO-HER-1-2017",2017,"Cooper","COO-HER-1",15:20:00,"Pachodynerus nasidens","Hernandia sonora","Pachodynerus nasidens-Hernandia sonora",1,11918,1116182,13.9254244910642,"T"
"SAN-HEL-1-2017",2017,"Sand","SAN-HEL-1",08:57:00,"Pachodynerus nasidens","Heliotropium foertherianum","Pachodynerus nasidens-Heliotropium foertherianum",1,1771,80056,11.2904816687703,"N"
"COO-HER-1-2017",2017,"Cooper","COO-HER-1",15:10:00,"Pachodynerus nasidens","Hernandia sonora","Pachodynerus nasidens-Hernandia sonora",1,11918,1116182,13.9254244910642,"T"
"HOL-HEL-1-2017",2017,"Holei","HOL-HEL-1",10:55:00,"Pachodynerus nasidens","Heliotropium foertherianum","Pachodynerus nasidens-Heliotropium foertherianum",1,4261,195746,12.1845731794169,"R"
"BUN-HEL-1-2017",2017,"Bunker","BUN-HEL-1",09:45:00,"Pachodynerus nasidens","Heliotropium foertherianum","Pachodynerus nasidens-Heliotropium foertherianum",1,159,1810,7.50108212425987,"A"
"FER-HEL-2-2017",2017,"Fern","FER-HEL-2",12:05:00,"Pachodynerus nasidens","Heliotropium foertherianum","Pachodynerus nasidens-Heliotropium foertherianum",1,266,4862,8.48920515487607,"G"
"HOL-HEL-1-2017",2017,"Holei","HOL-HEL-1",11:10:00,"Pachodynerus nasidens","Heliotropium foertherianum","Pachodynerus nasidens-Heliotropium foertherianum",1,4261,195746,12.1845731794169,"R"
"COO-TER-1-2017",2017,"Cooper","COO-TER-1",16:10:00,"Pachodynerus nasidens","Terminalia catappa","Pachodynerus nasidens-Terminalia catappa",1,11918,1116182,13.9254244910642,"T"
"FRI-HEL-2-2017",2017,"Frigate","FRI-HEL-2",14:30:00,"Pachodynerus nasidens","Heliotropium foertherianum","Pachodynerus nasidens-Heliotropium foertherianum",1,462,7199,8.8816974064693,"H"
"COO-SCA-1-2017",2017,"Cooper","COO-SCA-1",15:30:00,"Pachodynerus nasidens","Scaevola taccada","Pachodynerus nasidens-Scaevola taccada",1,11918,1116182,13.9254244910642,"T"
"COO-HEL-4-2017",2017,"Cooper","COO-HEL-4",15:12:00,"Pachodynerus nasidens","Heliotropium foertherianum","Pachodynerus nasidens-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"COO-COC-1-2017",2017,"Cooper","COO-COC-1",12:30:00,"Pachodynerus nasidens","Cocos nucifera","Pachodynerus nasidens-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"EAS-HEL-5-2017",2017,"Eastern","EAS-HEL-5",10:20:00,"Pachodynerus nasidens","Heliotropium foertherianum","Pachodynerus nasidens-Heliotropium foertherianum",1,4756,132576,11.7949113448771,"Q"
"KAU-HEL-4-2017",2017,"Kaula","KAU-HEL-4",12:07:00,"Pachodynerus nasidens","Heliotropium foertherianum","Pachodynerus nasidens-Heliotropium foertherianum",1,7662,331810,12.7123177949221,"S"
"LES-HEL-1-2017",2017,"Leslie","LES-HEL-1",10:25:00,"Pachodynerus nasidens","Heliotropium foertherianum","Pachodynerus nasidens-Heliotropium foertherianum",1,452,7978,8.98444303246535,"I"
"COO-HER-1-2017",2017,"Cooper","COO-HER-1",14:55:00,"Pachodynerus nasidens","Hernandia sonora","Pachodynerus nasidens-Hernandia sonora",1,11918,1116182,13.9254244910642,"T"
"COO-COC-1-2017",2017,"Cooper","COO-COC-1",12:40:00,"Pachodynerus nasidens","Cocos nucifera","Pachodynerus nasidens-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"HOL-HEL-1-2017",2017,"Holei","HOL-HEL-1",11:10:00,"Pachodynerus nasidens","Heliotropium foertherianum","Pachodynerus nasidens-Heliotropium foertherianum",1,4261,195746,12.1845731794169,"R"
"EAS-HEL-3-2017",2017,"Eastern","EAS-HEL-3",15:07:00,"Pachodynerus nasidens","Heliotropium foertherianum","Pachodynerus nasidens-Heliotropium foertherianum",1,4756,132576,11.7949113448771,"Q"
"KAU-HEL-4-2017",2017,"Kaula","KAU-HEL-4",12:07:00,"Pachodynerus nasidens","Heliotropium foertherianum","Pachodynerus nasidens-Heliotropium foertherianum",1,7662,331810,12.7123177949221,"S"
"FER-COC-1-2017",2017,"Fern","FER-COC-1",09:50:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,266,4862,8.48920515487607,"G"
"WHI-COC-2-2017",2017,"Whippoorwill","WHI-COC-2",13:45:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,1019,16787,9.72836005632241,"L"
"WHI-COC-2-2017",2017,"Whippoorwill","WHI-COC-2",13:45:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,1019,16787,9.72836005632241,"L"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"FRI-COC-4-2017",2017,"Frigate","FRI-COC-4",10:10:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"WHI-COC-2-2017",2017,"Whippoorwill","WHI-COC-2",13:45:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,1019,16787,9.72836005632241,"L"
"PAR-COC-1-2017",2017,"Paradise","PAR-COC-1",11:15:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"PAR-COC-4-2017",2017,"Paradise","PAR-COC-4",09:17:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
